,BLOCK,DATE,TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,AC_POWER,DC_POWER
1715,88,2020-06-01,21:45,23.600198586206893,23.070833344827587,0.0,0.0,0.0
1716,89,2020-06-01,22:00,23.658306066666672,23.232104766666662,0.0,0.0,0.0
1717,90,2020-06-01,22:15,23.667698551724136,23.233116448275865,0.0,0.0,0.0
1718,91,2020-06-01,22:30,23.6461244,23.244825266666663,0.0,0.0,0.0
1719,92,2020-06-01,22:45,23.661650793103448,23.346891344827583,0.0,0.0,0.0
1720,93,2020-06-01,23:00,23.591604633333333,23.25824696666667,0.0,0.0,0.0
1721,94,2020-06-01,23:15,23.5920869,23.23701086666667,0.0,0.0,0.0
1722,95,2020-06-01,23:30,23.68483689655173,23.412834344827587,0.0,0.0,0.0
1723,96,2020-06-01,23:45,23.643209,23.09573873333333,0.0,0.0,0.0
1724,1,2020-06-02,00:00,23.54084489655172,22.76998803448276,0.0,0.0,0.0
1725,2,2020-06-02,00:15,23.453650199999995,22.522193399999995,0.0,0.0,0.0
1726,3,2020-06-02,00:30,23.393078866666663,22.47517596666667,0.0,0.0,0.0
1727,4,2020-06-02,00:45,23.42435786206897,22.32573203448276,0.0,0.0,0.0
1728,5,2020-06-02,01:00,23.40566436666667,22.287760633333328,0.0,0.0,0.0
1729,6,2020-06-02,01:15,23.37376044827586,22.294950379310343,0.0,0.0,0.0
1730,7,2020-06-02,01:30,23.281397500000004,21.9850617,0.0,0.0,0.0
1731,8,2020-06-02,01:45,23.15951693103448,21.808919000000003,0.0,0.0,0.0
1732,9,2020-06-02,02:00,23.188746533333333,21.8047476,0.0,0.0,0.0
1733,10,2020-06-02,02:15,23.142530566666668,21.798753966666663,0.0,0.0,0.0
1734,11,2020-06-02,02:30,23.046586344827592,21.81410910344828,0.0,0.0,0.0
1735,12,2020-06-02,02:45,23.0449349,21.928314233333342,0.0,0.0,0.0
1736,13,2020-06-02,03:00,23.054548482758616,22.202292758620693,0.0,0.0,0.0
1737,14,2020-06-02,03:15,23.0670103,22.257735366666665,0.0,0.0,0.0
1738,15,2020-06-02,03:30,23.055033551724133,21.74863513793104,0.0,0.0,0.0
1739,16,2020-06-02,03:45,23.02189033333333,21.418355300000005,0.0,0.0,0.0
1740,17,2020-06-02,04:00,23.09342620689656,22.18510710344828,0.0,0.0,0.0
1741,18,2020-06-02,04:15,23.003746500000005,22.22702553333333,0.0,0.0,0.0
1742,19,2020-06-02,04:30,23.159515896551724,22.215366862068965,0.0,0.0,0.0
1743,20,2020-06-02,04:45,23.118444333333333,22.3312501,0.0,0.0,0.0
1744,21,2020-06-02,05:00,23.046839266666662,22.076184133333328,0.0,0.0,0.0
1745,22,2020-06-02,05:15,23.0550291724138,21.936602413793103,0.0,0.0,0.0
1746,23,2020-06-02,05:30,22.95900966666667,22.1907981,0.0,0.0,0.0
1747,24,2020-06-02,05:45,22.926509413793102,22.15299417241379,0.0022517831692068,0.005178095238095238,0.005365714285714284
1748,25,2020-06-02,06:00,22.916382666666664,22.247264800000004,0.0197261745333333,0.5607314285714285,0.5805328571428571
1749,26,2020-06-02,06:15,23.032455400000003,22.654440366666662,0.0478369210666666,1.412097142857143,1.4574433333333334
1750,27,2020-06-02,06:30,23.34289765517241,23.383397620689653,0.0765928847931034,2.378041428571428,2.444554761904762
1751,28,2020-06-02,06:45,23.856942766666663,24.491645266666666,0.1477497143333332,5.207334285714286,5.309429999999999
1752,29,2020-06-02,07:00,24.22141779310345,25.01937748275861,0.1818574268965516,5.224114285714286,5.3251542857142855
1753,30,2020-06-02,07:15,24.62806283333333,27.239791766666663,0.245755635,7.043290476190476,7.167462380952381
1754,31,2020-06-02,07:30,24.969555068965523,28.1687254137931,0.2627643006896551,7.8343742857142855,7.971315238095238
1755,32,2020-06-02,07:45,25.263770500000003,29.250516766666664,0.2766070663333333,8.295330952380953,8.443792380952381
1756,33,2020-06-02,08:00,25.729429199999995,32.35679116666666,0.3595941213333333,10.634464285714284,10.844583333333333
1757,34,2020-06-02,08:15,26.090604379310346,33.56801127586206,0.3688924465517241,10.980859999999998,11.199373333333334
1758,35,2020-06-02,08:30,26.44687696666666,34.41820253333332,0.377332969,11.70753047619048,11.94359333333333
1759,36,2020-06-02,08:45,26.808725310344823,35.04586710344829,0.443209798275862,13.84097619047619,14.129076190476189
1760,37,2020-06-02,09:00,27.249029466666663,35.537271133333334,0.4957501996666666,14.987061428571433,15.303534285714285
1761,38,2020-06-02,09:15,27.42549627586208,34.496706137931035,0.394868714137931,12.52857904761905,12.783971428571428
1762,39,2020-06-02,09:30,27.327536,33.792619,0.4056886073333333,12.981047142857141,13.24709761904762
1763,40,2020-06-02,09:45,27.754356551724136,36.347844689655176,0.4331567996551724,13.333973333333338,13.610093333333335
1764,41,2020-06-02,10:00,27.99881283333333,38.14251193333333,0.4691548053333333,14.322005714285712,14.62373333333333
1765,42,2020-06-02,10:15,28.474187379310347,40.54221093103449,0.5366073751724137,15.693361428571428,16.029567142857143
1766,43,2020-06-02,10:30,28.5353607,40.11957696666667,0.4402971343333333,14.033785714285715,14.327718095238094
1767,44,2020-06-02,10:45,28.8915477,41.118934,0.5421418333333334,14.376927142857143,14.690448571428572
1768,45,2020-06-02,11:00,28.94237755172413,40.4737073448276,0.4515145148275862,13.365205238095239,13.645628571428572
1769,46,2020-06-02,11:15,29.25102733333333,43.11183256666668,0.6886449540000001,5.378966666666666,5.498685714285716
1770,47,2020-06-02,11:30,30.376630103448274,53.56674610344828,0.9250587272413796,14.99853523809524,15.379158095238095
1771,48,2020-06-02,11:45,31.0751586,58.731929366666655,0.9018453599999998,12.440525238095237,12.743955714285716
1772,49,2020-06-02,12:00,31.1120174137931,55.954420448275854,0.7622861868965517,10.408080952380951,10.64974476190476
1773,50,2020-06-02,12:15,31.06728196666667,55.0839924,0.6874744083333332,8.849713333333334,9.057466666666667
1774,51,2020-06-02,12:30,31.939592433333328,62.56430569999999,1.083226548,0.0,0.0
1775,52,2020-06-02,12:45,33.18994672413792,66.6359527586207,1.0562036024137933,12.293598095238096,12.598599523809524
1776,53,2020-06-02,13:00,32.27054523333334,55.004828066666654,0.5661604149999998,10.69198,10.93062
1777,54,2020-06-02,13:15,32.887627827586215,54.72453555172415,0.891525553103448,15.46483714285714,15.849075238095239
1778,55,2020-06-02,13:30,33.179932833333325,57.115372966666655,0.93505356,16.444186666666667,16.86248666666667
1779,56,2020-06-02,13:45,33.78014186206898,58.9595032413793,0.86941443,15.34434857142857,15.726330476190475
1780,57,2020-06-02,14:00,33.581305900000004,59.8907156,0.966886285,18.469104285714288,18.93680238095238
1781,58,2020-06-02,14:15,32.98081806896551,55.06886103448276,0.7214576427586207,15.833446666666667,16.21528
1782,59,2020-06-02,14:30,32.73657323333333,50.73028446666667,0.602263703,12.731236666666666,13.02998666666667
1783,60,2020-06-02,14:45,32.74011437931035,51.55821696551723,0.670690565862069,15.41728238095238,15.778324285714282
1784,61,2020-06-02,15:00,32.62758303333334,49.09895223333333,0.4792966316666666,15.402649523809522,15.747557142857145
1785,62,2020-06-02,15:15,31.9380421,42.293699200000006,0.4006817327666666,12.874493333333332,13.167813333333331
1786,63,2020-06-02,15:30,32.84086431034483,48.34478234482759,0.5600057106896552,17.983163809523813,18.384569523809525
1787,64,2020-06-02,15:45,31.931493066666665,43.15259639999999,0.3353806863333332,12.000988571428573,12.251978571428568
1788,65,2020-06-02,16:00,31.42358703448276,39.554146827586216,0.3865036213793103,7.138434285714285,7.293675714285714
1789,66,2020-06-02,16:15,31.6451579,42.85566706666666,0.3780669756666667,0.0,0.0
1790,67,2020-06-02,16:30,32.09593496666667,42.76547349999999,0.4176225276666667,0.0,0.0
1791,68,2020-06-02,16:45,32.224939551724134,42.130451206896566,0.3644395048275861,10.737665714285713,10.956174285714283
1792,69,2020-06-02,17:00,31.528182966666662,39.44536643333333,0.3232714083333334,10.754255714285717,10.964691904761906
1793,70,2020-06-02,17:15,30.72394213793104,36.51634479310344,0.2603328393103448,8.73216714285714,8.887949999999998
1794,71,2020-06-02,17:30,30.1612061,34.92869266666666,0.2214934133333333,7.25038,7.377195238095239
1795,72,2020-06-02,17:45,29.57704313793104,32.96825548275864,0.1376829444482758,4.37121,4.4601999999999995
1796,73,2020-06-02,18:00,29.159902933333328,31.01178996666667,0.1019844427999999,3.234881904761905,3.3106404761904757
1797,74,2020-06-02,18:15,28.77739734482758,29.769714379310347,0.0553288056206896,1.7315,1.7843866666666668
1798,75,2020-06-02,18:30,28.263504,28.163774666666665,0.0173682756766666,0.5226166666666667,0.5411914285714287
1799,76,2020-06-02,18:45,27.9587657,27.024055,0.001615691398,0.023087619047619055,0.023954761904761902
1800,77,2020-06-02,19:00,27.649506689655176,26.337868620689648,0.0,0.0,0.0
1801,78,2020-06-02,19:15,27.327332666666667,25.931244766666666,0.0,0.0,0.0
1802,79,2020-06-02,19:30,27.10787,25.67865724137932,0.0,0.0,0.0
1803,80,2020-06-02,19:45,26.866580000000003,25.344942233333327,0.0,0.0,0.0
1804,81,2020-06-02,20:00,26.851251066666663,25.323512699999995,0.0,0.0,0.0
1805,82,2020-06-02,20:15,26.74221706896552,25.533428344827588,0.0,0.0,0.0
1806,83,2020-06-02,20:30,26.576506433333336,25.671432433333333,0.0,0.0,0.0
1807,84,2020-06-02,20:45,26.32929210344828,25.44009513793104,0.0,0.0,0.0
1808,85,2020-06-02,21:00,26.221999066666665,25.291845633333327,0.0,0.0,0.0
1809,86,2020-06-02,21:15,26.089873300000008,25.114930066666663,0.0,0.0,0.0
1810,87,2020-06-02,21:30,25.897334827586207,24.964121862068964,0.0,0.0,0.0
1811,88,2020-06-02,21:45,25.658333266666663,24.3061309,0.0,0.0,0.0
1812,89,2020-06-02,22:00,25.557441275862068,24.190670689655164,0.0,0.0,0.0
1813,90,2020-06-02,22:15,25.4292397,24.002729433333336,0.0,0.0,0.0
1814,91,2020-06-02,22:30,25.28490893103449,24.087029862068967,0.0,0.0,0.0
1815,92,2020-06-02,22:45,25.146390900000004,24.0475769,0.0,0.0,0.0
1816,93,2020-06-02,23:00,25.105476066666668,24.3027872,0.0,0.0,0.0
1817,94,2020-06-02,23:15,25.022536586206897,24.224228482758623,0.0,0.0,0.0
1818,95,2020-06-02,23:30,24.9870756,24.487060433333337,0.0,0.0,0.0
1819,96,2020-06-02,23:45,25.01158706896552,24.60736403448276,0.0,0.0,0.0
1820,1,2020-06-03,00:00,25.009733933333337,24.62781073333333,0.0,0.0,0.0
1821,2,2020-06-03,00:15,25.11708393333333,24.668722566666663,0.0,0.0,0.0
1822,3,2020-06-03,00:30,25.03663796551724,24.67274310344828,0.0,0.0,0.0
1823,4,2020-06-03,00:45,24.88153950000001,24.4358582,0.0,0.0,0.0
1824,5,2020-06-03,01:00,24.849428275862063,24.534219413793107,0.0,0.0,0.0
1825,6,2020-06-03,01:15,24.70987946666667,24.405362866666664,0.0,0.0,0.0
1826,7,2020-06-03,01:30,23.89929813333333,22.698678666666662,0.0,0.0,0.0
1827,8,2020-06-03,01:45,23.764127482758617,22.400543241379307,0.0,0.0,0.0
1828,9,2020-06-03,02:00,24.0012901,22.53145743333334,0.0,0.0,0.0
1829,10,2020-06-03,02:15,24.127484655172417,22.98021413793104,0.0,0.0,0.0
1830,11,2020-06-03,02:30,24.176533066666668,23.671940233333327,0.0,0.0,0.0
1831,12,2020-06-03,02:45,23.986036827586208,23.768178068965515,0.0,0.0,0.0
1832,13,2020-06-03,03:00,23.849284566666665,23.284093366666664,0.0,0.0,0.0
1833,14,2020-06-03,03:15,23.739755166666665,22.95713493333333,0.0,0.0,0.0
1834,15,2020-06-03,03:30,23.71006827586207,22.81654110344828,0.0,0.0,0.0
1835,16,2020-06-03,03:45,23.777843833333336,22.928754666666663,0.0,0.0,0.0
1836,17,2020-06-03,04:00,23.80809186206897,23.26818020689656,0.0,0.0,0.0
1837,18,2020-06-03,04:15,23.859061433333327,23.233272366666668,0.0,0.0,0.0
1838,19,2020-06-03,04:30,23.956093333333328,23.429384666666667,0.0,0.0,0.0
1839,20,2020-06-03,04:45,23.93930348275862,23.3768531724138,0.0,0.0,0.0
1840,21,2020-06-03,05:00,23.97426166666667,23.51823226666667,0.0,0.0,0.0
1841,22,2020-06-03,05:15,23.90179627586207,23.270747827586213,0.0,0.0,0.0
1842,23,2020-06-03,05:30,23.712452133333336,22.607200066666664,0.0,0.0,0.0
1843,24,2020-06-03,05:45,23.65976786666668,22.38197536666668,0.0004657985739999,0.0,0.0
1844,25,2020-06-03,06:00,23.71561617241379,22.62310255172413,0.0055109736,0.061510952380952395,0.06375476190476191
1845,26,2020-06-03,06:15,23.793487200000005,22.96333716666667,0.01923344485,0.59412,0.6150866666666667
1846,27,2020-06-03,06:30,23.843538103448275,24.019455517241383,0.0410589368275862,1.2679133333333337,1.3098400000000001
1847,28,2020-06-03,06:45,24.083965133333333,25.116689999999995,0.0729462730999999,2.2605923809523807,2.3254723809523803
1848,29,2020-06-03,07:00,24.424050933333334,26.273237033333327,0.1068794512333333,3.204509047619048,3.2844233333333333
1849,30,2020-06-03,07:15,24.73453382758621,27.13060372413793,0.1249983837931034,3.7294761904761904,3.809623333333333
1850,31,2020-06-03,07:30,24.866045133333333,27.325342799999994,0.1415349551666666,4.153946666666666,4.239173333333334
1851,32,2020-06-03,07:45,25.19631224137932,28.44484520689655,0.2808776558620689,7.899385238095237,8.057530952380953
1852,33,2020-06-03,08:00,26.033628366666665,33.145246166666674,0.3417407889999999,9.40152619047619,9.578816666666668
1853,34,2020-06-03,08:15,26.00159110344827,32.63766906896551,0.3276802989655172,9.556038095238094,9.734538571428569
1854,35,2020-06-03,08:30,26.487010566666665,33.678327633333325,0.3485793976666666,10.916765714285715,11.134916666666667
1855,36,2020-06-03,08:45,26.84006023333333,34.61722103333334,0.3597880143333333,11.230466666666667,11.456146666666665
1856,37,2020-06-03,09:00,27.38324703448276,36.82217831034483,0.495570491724138,14.829678571428573,15.143809523809526
1857,38,2020-06-03,09:15,27.369920800000003,36.14035139999999,0.2928772996666666,9.070894285714285,9.25008761904762
1858,39,2020-06-03,09:30,27.27601155172413,34.18242127586208,0.3393964103448275,10.925244761904759,11.140756666666666
1859,40,2020-06-03,09:45,27.503353766666667,36.01624946666666,0.4310271809999999,14.152994761904761,14.450282857142854
1860,41,2020-06-03,10:00,27.972231034482764,38.56706386206897,0.3771576586206897,12.326486666666666,12.582753333333331
1861,42,2020-06-03,10:15,27.937732966666672,36.67256890000001,0.294314601,9.107088095238096,9.289439523809524
1862,43,2020-06-03,10:30,27.73315862068965,33.86757368965518,0.2884730410344827,9.989834285714288,10.186524761904762
1863,44,2020-06-03,10:45,29.227473900000003,44.62195646666667,0.8408771333333332,3.3218914285714285,3.398903809523809
1864,45,2020-06-03,11:00,29.679937633333328,48.9569479,0.612939433,7.721113333333334,7.896113333333335
1865,46,2020-06-03,11:15,29.355584482758616,42.176900655172425,0.5865128013793105,13.158219523809525,13.453016666666667
1866,47,2020-06-03,11:30,29.9561614,45.211833433333325,0.6931028513333332,12.71771714285714,13.019131428571425
1867,48,2020-06-03,11:45,29.695796655172416,42.21561486206896,0.6007798837931035,10.347827142857142,10.583313809523812
1868,49,2020-06-03,12:00,30.57128906666667,48.612530500000005,0.820300996,13.380495714285713,13.707146190476191
1869,50,2020-06-03,12:15,30.7003918,46.0092608,0.6219817166666665,11.024733333333334,11.28112
1870,51,2020-06-03,12:30,30.121441,41.4236335862069,0.5045320313793104,9.273391904761906,9.472912380952382
1871,52,2020-06-03,12:45,29.988367733333337,38.625959,0.2743211493333333,5.997613333333332,6.113140000000001
1872,53,2020-06-03,13:00,28.013037310344828,31.479803758620687,0.0655425346206896,2.357457619047619,2.42128
1873,54,2020-06-03,13:15,27.09222916666667,30.6291027,0.387105846,13.234459047619046,13.510226190476189
1874,55,2020-06-03,13:30,28.598572866666657,37.6843487,0.4068712906666667,12.306115714285712,12.560806666666668
1875,56,2020-06-03,13:45,28.745618083333333,36.34914641666667,0.3485087883333333,11.607276666666666,11.944656666666665
1876,58,2020-06-03,14:15,30.450429444444445,45.62854911111112,0.7605293333333332,15.07714380952381,15.438090476190474
1877,59,2020-06-03,14:30,29.63802373333333,40.395398066666665,0.437246157,9.933102857142856,10.139697142857141
1878,60,2020-06-03,14:45,29.54072510344828,38.459671551724135,0.5355106165517242,14.57919380952381,14.89823380952381
1879,61,2020-06-03,15:00,30.53915813333334,47.42155653333333,0.7561365073333336,13.955545714285716,14.290391904761906
1880,62,2020-06-03,15:15,30.2794955862069,44.771209620689646,0.4806955124137931,11.23852,11.480073333333332
1881,63,2020-06-03,15:30,29.630815666666663,37.693619866666666,0.295706478,9.260903809523809,9.438324285714286
1882,64,2020-06-03,15:45,29.615360758620685,37.79705796551723,0.4517718568965516,14.860613333333331,15.173826666666667
1883,65,2020-06-03,16:00,29.84168186666667,37.93393056666667,0.3154774509999999,9.963444285714283,10.154246190476194
1884,66,2020-06-03,16:15,29.38401,34.55478431034484,0.203640675862069,6.516014285714286,6.634670476190477
1885,67,2020-06-03,16:30,28.7046204,32.335272400000015,0.169755189,5.442245714285713,5.549509047619047
1886,68,2020-06-03,16:45,28.346714400000003,31.930106666666664,0.193300146,6.235578571428571,6.35334
1887,69,2020-06-03,17:00,28.03211920689655,31.82951734482759,0.1668194265517241,5.448073333333333,5.553460952380952
1888,70,2020-06-03,17:15,27.456891733333336,29.92605376666667,0.1186315144333333,3.815684761904761,3.89391380952381
1889,71,2020-06-03,17:30,27.154575689655168,28.822833931034484,0.1014438695862068,3.2377600000000006,3.31574
1890,72,2020-06-03,17:45,26.89719013333333,28.131608,0.0830490961333333,2.6261876190476188,2.6999247619047617
1891,73,2020-06-03,18:00,26.82174593333333,27.434948666666664,0.0536429102,1.6625423809523812,1.7138580952380946
1892,74,2020-06-03,18:15,26.64500493103448,26.866011,0.0267571178965517,0.7967395238095238,0.8243638095238094
1893,75,2020-06-03,18:30,26.406685333333336,26.28797106666666,0.01010098071,0.2689985714285714,0.27875666666666665
1894,76,2020-06-03,18:45,26.04888079310345,25.386317655172416,0.0009356197531034,0.0,0.0
1895,77,2020-06-03,19:00,25.8285533,24.90916953333333,0.0,0.0,0.0
1896,78,2020-06-03,19:15,25.53168131034484,24.41345006896552,0.0,0.0,0.0
1897,79,2020-06-03,19:30,25.206123966666656,23.9327332,0.0,0.0,0.0
1898,80,2020-06-03,19:45,24.984067655172414,23.820578862068963,0.0,0.0,0.0
1899,81,2020-06-03,20:00,24.8314126,23.98214826666667,0.0,0.0,0.0
1900,82,2020-06-03,20:15,24.7192687,24.015367800000003,0.0,0.0,0.0
1901,83,2020-06-03,20:30,24.657951551724132,24.00843231034483,0.0,0.0,0.0
1902,84,2020-06-03,20:45,24.5213178,23.8033204,0.0,0.0,0.0
1903,85,2020-06-03,21:00,24.463247413793106,23.728676689655178,0.0,0.0,0.0
1904,86,2020-06-03,21:15,24.223528166666668,23.5329428,0.0,0.0,0.0
1905,87,2020-06-03,21:30,23.884560966666665,23.15591536666667,0.0,0.0,0.0
1906,88,2020-06-03,21:45,23.8075873448276,22.942808965517244,0.0,0.0,0.0
1907,89,2020-06-03,22:00,23.7768878,22.9507608,0.0,0.0,0.0
1908,90,2020-06-03,22:15,23.66013751724138,22.72563220689656,0.0,0.0,0.0
1909,91,2020-06-03,22:30,23.76125463333333,22.753861500000003,0.0,0.0,0.0
1910,92,2020-06-03,22:45,23.851649655172416,22.93449668965517,0.0,0.0,0.0
1911,93,2020-06-03,23:00,23.8517117,22.952899433333336,0.0,0.0,0.0
1912,94,2020-06-03,23:15,23.84605431034483,22.88483610344828,0.0,0.0,0.0
1913,95,2020-06-03,23:30,23.800831800000005,22.8171417,0.0,0.0,0.0
1914,96,2020-06-03,23:45,23.7193359,22.8010347,0.0,0.0,0.0
1915,1,2020-06-04,00:00,23.506170827586203,22.726138724137925,0.0,0.0,0.0
1916,2,2020-06-04,00:15,23.52986140000001,22.7003695,0.0,0.0,0.0
